gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rdh19	1.0478326431624938	-0.9166749109606283	4.801545579236614	-0.19091246679498733	0.8485941727295021	NA
Rdh5	27.499237703095737	0.971234198981997	2.3702506242300023	0.4097601279179122	0.6819819175580071	0.9999023427309804
Rdh9	76.72048315967994	0.6172583125370096	0.9833694420502397	0.6276972683329266	0.530202275185442	0.9999023427309804
Rdm1	1124.5079585217095	-0.44874770032254596	1.0798759764987764	-0.4155548508241626	0.6777357702995699	0.9999023427309804
Rdx	1238.4675350448258	-1.4370973601070705	0.9951126361822789	-1.4441554733145117	0.14869524673398182	0.9999023427309804
Rec114	3.8345838194309936	-0.7666670957807508	4.121633911761923	-0.186010478415589	0.8524365441479577	0.9999023427309804
Rec8	0.1755197828218427	1.5128624074805819	4.97019557706943	0.30438689665661184	0.7608331494405097	NA
Reck	118.01464897757378	2.7060935197847997	2.404721473722147	1.125325136135693	0.26045128196327144	0.9999023427309804
Recql	674.9154868247368	-0.5170406312030451	1.0472786492046435	-0.493699199917531	0.621518630362815	0.9999023427309804
Recql4	5.505117854975937	-0.11057878399193544	3.881619414712412	-0.028487796503905365	0.9772731010595159	0.9999023427309804
Recql5	376.2549764930618	1.0561123148676934	2.527299818758623	0.41788168820683974	0.676033621586317	0.9999023427309804
Reep2	120.33975925336847	-1.3509928685360242	1.6981035945158824	-0.7955891930852328	0.42627084998432074	0.9999023427309804
Reep3	228.89457566244224	0.94308592393544	1.6388251967269396	0.5754646229622112	0.5649771098599496	0.9999023427309804
Reep4	890.8053621936689	-0.6588368751193817	1.0587209303806977	-0.6222951263299152	0.5337478252887212	0.9999023427309804
Reep5	1165.6265437354336	-0.29916159601338826	0.9572219577273899	-0.31253106303960004	0.7546369595753204	0.9999023427309804
Reep6	1.6705340355449447	1.4960205947872125	4.725837126868216	0.3165620300965845	0.7515759506247808	NA
Reg1	2.7747879151254775	1.0744344441270546	3.254614592039315	0.3301264754220323	0.7413043991131962	0.9999023427309804
Reg2	140.01290706306634	-0.14328755519411673	1.1694435601691404	-0.1225262681111285	0.9024822437748422	0.9999023427309804
Rel	2475.190271261974	0.6224508631745453	0.9697642720523394	0.6418579041453395	0.5209654488531561	0.9999023427309804
Rela	1934.1821087960557	-0.2966473952849143	0.8637319415420062	-0.343448448549112	0.731261116836047	0.9999023427309804
Relb	630.9783156831558	1.2203937319002642	1.7687847040400404	0.6899617172812446	0.4902182622639696	0.9999023427309804
Relch	1295.7272877266164	-0.4139646393510331	0.9542221376744058	-0.4338241830774668	0.6644161191249085	0.9999023427309804
Rell1	599.9656564357597	-3.8019040955377275	1.5337249102398622	-2.4788696265897774	0.01317994713764616	0.5890331464779767
Rell2	13.996869146101009	2.5855290602797356	2.4928179563338877	1.0371912853524994	0.29964671866437886	0.9999023427309804
Reln	0.22094777789602288	-1.2251636731384166	4.996265008540186	-0.24521591049398445	0.8062892576186385	NA
Relt	470.2833841298296	0.7105108881540154	1.852110767346354	0.38362224370198605	0.7012584510891036	0.9999023427309804
Rem2	24.093131148615026	2.1493250329514257	2.493405876679091	0.8620036765991991	0.38868549464693297	0.9999023427309804
Ren1	0.8837911115840915	-3.209251095449698	4.83967568093117	-0.6631128420638772	0.5072582864758857	NA
Renbp	272.5731041536198	-2.0478601714971782	2.7020075083356425	-0.757903212770345	0.44850892681195326	0.9999023427309804
Rep15	85.53659476200839	-0.3714111409692942	1.0281221128580378	-0.3612519722358878	0.7179110933724984	0.9999023427309804
Repin1	122.98115680793263	2.430997566378033	1.9010461067324953	1.2787683359013393	0.20097864736492907	0.9999023427309804
Reps1	674.1806977391311	-0.8264714170155656	0.9607450373330786	-0.8602401104352912	0.38965669853494445	0.9999023427309804
Reps2	1.8597300735074365	-1.2584575532010203	3.5422215370323133	-0.3552735310438434	0.7223846829033698	NA
Rer1	2894.5545734360267	-1.099507971884231	1.0248749142189504	-1.0728216259660897	0.2833511558099704	0.9999023427309804
Rere	373.441023601002	1.8982565278071304	1.0365805777903472	1.8312676973492945	0.06706059661580067	0.9999023427309804
Rerg	0.1755197828218427	1.5128624074805819	4.97019557706943	0.30438689665661184	0.7608331494405097	NA
Resf1	2648.0966643386764	-0.5051267727547266	0.8883365051482498	-0.5686209784550379	0.5696133849613416	0.9999023427309804
Rest	627.5660685324689	-0.2053671932531442	0.8699920795722111	-0.2360563941618026	0.8133889101975895	0.9999023427309804
Ret	21.62192124643585	-1.96149224541231	3.3921935679593376	-0.578237121825656	0.5631040394787782	0.9999023427309804
Retn	2.9449830049987855	-1.1392838444483	2.36540100093724	-0.481645118099165	0.6300580693079318	0.9999023427309804
Retreg1	204.82750483477523	1.7621567337791375	2.0331615133301284	0.866707697458275	0.38610218681727615	0.9999023427309804
Retreg2	1064.4659568518048	-0.057876446276090156	1.0981560479680905	-0.05270329875538043	0.9579683106539916	0.9999023427309804
Retreg3	472.9531952201135	-1.5764767045414179	1.2390071718142581	-1.272370927629909	0.20324135852966152	0.9999023427309804
Retsat	166.84353092160686	-1.1230239415412382	1.1977300200057144	-0.9376269466268201	0.34843615831427555	0.9999023427309804
Rev1	37.06557128669035	2.806876834593832	2.36115902548173	1.1887707707536412	0.23452988294880023	0.9999023427309804
Rev3l	348.94961389500196	0.7067916343466704	2.5387931533142107	0.2783966994018418	0.780707852902498	0.9999023427309804
Rex1bd	223.2086858758943	1.368603377784156	2.4436488133223753	0.5600654931767418	0.5754347661730578	0.9999023427309804
Rex2	2.7518314126385968	2.369445573381538	4.504763703498914	0.5259866508738641	0.5988974819968562	0.9999023427309804
Rexo1	619.2994734506125	-0.19069652368005166	0.9830005402770392	-0.19399432234931185	0.8461803275649178	0.9999023427309804
Rexo2	905.9587195341845	1.0267898983533603	0.9252858813331123	1.1097001684214671	0.26712825030755566	0.9999023427309804
